"","n","hypothesis","normality","p","mean","BF","Shapiro"
"3772",15,"H0",FALSE,0.486458180226435,1.83721204197037,0.327852748939726,0.667339164365968
"3773",40,"H0",FALSE,0.219477463965635,1.87639917882108,0.350397402862843,0.0211231904498193
"3774",150,"H0",FALSE,0.753759711567866,0.256927369353319,0.0954646447218441,7.10629465668102e-06
"3775",15,"Ha",TRUE,0.262009573176819,3.31760103856517,0.468058353843687,0.260647192179893
"3776",40,"Ha",TRUE,0.0787724644510988,2.66758094022418,0.746507397926914,0.102686882341766
"3777",150,"Ha",TRUE,4.16689418162921e-05,3.28223304524643,357.797291081784,0.893364309151457
"3778",15,"Ha",FALSE,0.306609136139974,-2.90730995438514,0.424385000831797,0.183810516276722
"3779",40,"Ha",FALSE,0.00133603015278481,5.95700305953253,23.6009408716576,0.000298538275994285
"3780",150,"Ha",FALSE,2.28778212884577e-05,3.54341933848705,627.765746765939,3.97511786880722e-07
"3781",15,"H0",TRUE,0.481135880134605,1.79033982302065,0.329658490561091,0.253790673709821
"3782",40,"H0",TRUE,0.902883610852779,-0.163319432726492,0.171793873413525,0.386745901861882
"3783",150,"H0",TRUE,0.0585111819297209,1.46717504432953,0.530085128528095,0.470510153420912
"3784",15,"H0",FALSE,0.727678410456867,0.549604076700246,0.27740590384318,0.106591948066206
"3785",40,"H0",FALSE,0.158688133340263,-2.5388974761574,0.440490848476885,0.0978529038312001
"3786",150,"H0",FALSE,0.804907318720456,0.209001736019582,0.0937231658475162,2.05445529529698e-07
"3787",15,"Ha",TRUE,0.242625430949966,2.08717742465298,0.491716919378712,0.968546470018742
"3788",40,"Ha",TRUE,1.95462714196882e-05,6.78700850453247,1083.38110000385,0.348046034219915
"3789",150,"Ha",TRUE,9.87490029111863e-12,5.92717108609122,785386631.692799,0.503871493918552
"3790",15,"Ha",FALSE,0.931148283278143,-0.169579136626345,0.263253606477065,0.12732377636946
"3791",40,"Ha",FALSE,0.189267093087673,1.83785491883303,0.388401284196456,0.00508086439678826
"3792",150,"Ha",FALSE,7.09882435774342e-05,3.52838610268154,217.451488276155,3.76356383139109e-07
"3793",15,"H0",TRUE,0.468487161623151,-1.96616461124086,0.334126096225745,0.341687097217704
"3794",40,"H0",TRUE,0.322412142783134,1.90464709462011,0.27220994805238,0.599541002319115
"3795",150,"H0",TRUE,0.609414049150546,0.427524908742197,0.103423970235095,0.232067247609777
"3796",15,"H0",FALSE,0.55448980721651,1.26041052684457,0.308103886568261,0.311786977917371
"3797",40,"H0",FALSE,0.569635287612765,1.04895271129195,0.199033394874967,0.0742675363021693
"3798",150,"H0",FALSE,0.0228330797091753,1.81792335935203,1.16714958168815,1.40537540150135e-07
"3799",15,"Ha",TRUE,0.231157586299454,3.14788258052066,0.50745030301299,0.278573631493064
"3800",40,"Ha",TRUE,0.0414709568366732,3.73463023610842,1.24360388352398,0.689355373299763
"3801",150,"Ha",TRUE,0.00311531518260099,2.67797778996253,6.73792335924702,0.607011520246822
"3802",15,"Ha",FALSE,0.225727078122077,2.80062497698643,0.51541848628919,0.0650008713891067
"3803",40,"Ha",FALSE,0.0510259418056969,3.30337083073417,1.05217534128544,0.0029815525024474
"3804",150,"Ha",FALSE,1.11223164531536e-11,5.68942082493263,699882347.030173,1.00216167084459e-05
"3805",15,"H0",TRUE,0.0594093483308631,-4.91562192038197,1.34632277828028,0.996210789573868
"3806",40,"H0",TRUE,0.740038892996615,0.51610003079772,0.179778370393742,0.177818808931786
